Transaction_ID,Date,Product_ID,Store_ID,Quantity,Unit_Price,Total_Amount,Month_Year,Store_Name,Region,Store_Type,Product_Name,Brand,Category
TXN1004,2026-09-24,P005,ST012,4.0,6000000,24000000.0,2026-09,CH_HCM_Q3_11,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN2631,2026-09-01,P003,ST009,3.0,25500000,76500000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1429,2026-09-10,P005,ST004,4.0,5000000,20000000.0,2026-09,CH_HCM_TB_3,Miền Nam,B,AirPods Pro 2,Apple,Accessories
TXN1395,2026-08-26,P007,ST008,1.0,27000000,27000000.0,2026-08,CH_HCM_GV_7,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1205,2026-08-17,P007,ST003,1.0,26500000,26500000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN2682,2026-09-13,P004,ST004,1.0,20500000,20500000.0,2026-09,CH_HCM_TB_3,Miền Nam,B,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2395,2026-07-20,P008,ST008,1.0,10000000,10000000.0,2026-07,CH_HCM_GV_7,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN2225,2026-07-31,P004,ST010,1.0,20500000,20500000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2633,2026-07-05,P008,ST005,1.0,8500000,8500000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN2173,2026-08-02,P003,ST001,1.0,26000000,26000000.0,2026-08,CH_HCM_Q1_0,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1524,2026-08-08,P002,ST011,5.0,31000000,155000000.0,2026-08,CH_HCM_Q1_10,Miền Nam,D,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1184,2026-07-12,P004,ST014,3.0,20500000,61500000.0,2026-07,CH_HCM_TB_13,Miền Nam,B,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1953,2026-09-21,P010,ST002,2.0,6500000,13000000.0,2026-09,CH_HCM_Q3_1,Miền Nam,A,Loa Bluetooth Marshall,Marshall,Accessories
TXN2634,2026-08-25,P002,ST015,3.0,31000000,93000000.0,2026-08,CH_BD_TDM_14,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2671,2026-09-25,P002,ST007,1.0,31000000,31000000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2164,2026-09-15,P001,ST013,1.0,28500000,28500000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2724,2026-08-19,P003,ST009,5.0,26000000,130000000.0,2026-08,CH_HCM_TB_8,Miền Nam,B,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2160,2026-09-01,P007,ST011,1.0,27500000,27500000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,iPad Pro M4 11 inch,Apple,Tablet
TXN2075,2026-09-06,P009,ST005,3.0,38500000,115500000.0,2026-09,CH_BD_TDM_4,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2515,2026-09-29,P005,ST009,2.0,6000000,12000000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,AirPods Pro 2,Apple,Accessories
TXN1809,2026-09-26,P006,ST011,1.0,9500000,9500000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,Oppo Reno 11 5G,Oppo,Smartphone
TXN1138,2026-08-05,P010,ST012,3.0,7000000,21000000.0,2026-08,CH_HCM_Q3_11,Miền Nam,A,Loa Bluetooth Marshall,Marshall,Accessories
TXN1747,2026-08-20,P010,ST009,2.0,6500000,13000000.0,2026-08,CH_HCM_TB_8,Miền Nam,B,Loa Bluetooth Marshall,Marshall,Accessories
TXN1447,2026-09-11,P010,ST002,3.0,6000000,18000000.0,2026-09,CH_HCM_Q3_1,Miền Nam,A,Loa Bluetooth Marshall,Marshall,Accessories
TXN1759,2026-08-08,P002,ST007,3.0,31000000,93000000.0,2026-08,CH_HCM_Q3_6,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2485,2026-09-20,P006,ST001,1.0,10500000,10500000.0,2026-09,CH_HCM_Q1_0,Miền Nam,D,Oppo Reno 11 5G,Oppo,Smartphone
TXN2486,2026-09-04,P004,ST013,1.0,22000000,22000000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1642,2026-09-27,P001,ST014,2.0,28500000,57000000.0,2026-09,CH_HCM_TB_13,Miền Nam,B,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2032,2026-09-18,P006,ST003,2.0,10500000,21000000.0,2026-09,CH_HCM_GV_2,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1952,2026-08-15,P005,ST008,1.0,5500000,5500000.0,2026-08,CH_HCM_GV_7,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN2136,2026-08-15,P006,ST009,5.0,9500000,47500000.0,2026-08,CH_HCM_TB_8,Miền Nam,B,Oppo Reno 11 5G,Oppo,Smartphone
TXN2248,2026-08-30,P001,ST011,1.0,29000000,29000000.0,2026-08,CH_HCM_Q1_10,Miền Nam,D,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1924,2026-07-27,P009,ST014,2.0,38500000,77000000.0,2026-07,CH_HCM_TB_13,Miền Nam,B,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2493,2026-09-10,P010,ST012,2.0,7000000,14000000.0,2026-09,CH_HCM_Q3_11,Miền Nam,A,Loa Bluetooth Marshall,Marshall,Accessories
TXN1511,2026-08-28,P003,ST012,2.0,26500000,53000000.0,2026-08,CH_HCM_Q3_11,Miền Nam,A,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1122,2026-07-26,P001,ST010,1.0,29000000,29000000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1052,2026-08-03,P007,ST003,1.0,27000000,27000000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1538,2026-09-01,P004,ST006,1.0,20500000,20500000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2739,2026-09-13,P008,ST011,1.0,8500000,8500000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,Apple Watch Series 9,Apple,Smartwatch
TXN1995,2026-09-12,P009,ST002,1.0,38500000,38500000.0,2026-09,CH_HCM_Q3_1,Miền Nam,A,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2552,2026-08-10,P007,ST010,1.0,28000000,28000000.0,2026-08,CH_BD_TDM_9,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN2667,2026-07-06,P002,ST007,3.0,30000000,90000000.0,2026-07,CH_HCM_Q3_6,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1591,2026-09-25,P003,ST006,1.0,26000000,26000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1666,2026-08-19,P003,ST003,4.0,27000000,108000000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2618,2026-07-11,P001,ST008,1.0,28500000,28500000.0,2026-07,CH_HCM_GV_7,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2279,2026-07-13,P008,ST005,1.0,8500000,8500000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN2680,2026-08-24,P001,ST002,1.0,29000000,29000000.0,2026-08,CH_HCM_Q3_1,Miền Nam,A,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1144,2026-08-24,P009,ST006,1.0,38500000,38500000.0,2026-08,CH_HCM_Q1_5,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2392,2026-08-14,P007,ST001,1.0,27500000,27500000.0,2026-08,CH_HCM_Q1_0,Miền Nam,D,iPad Pro M4 11 inch,Apple,Tablet
TXN2769,2026-07-24,P001,ST012,1.0,28000000,28000000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2046,2026-09-12,P004,ST014,1.0,21000000,21000000.0,2026-09,CH_HCM_TB_13,Miền Nam,B,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1076,2026-07-29,P001,ST011,1.0,28500000,28500000.0,2026-07,CH_HCM_Q1_10,Miền Nam,D,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2113,2026-09-11,P003,ST009,1.0,25500000,25500000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2540,2026-09-23,P009,ST011,1.0,38500000,38500000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1315,2026-09-04,P006,ST001,1.0,10000000,10000000.0,2026-09,CH_HCM_Q1_0,Miền Nam,D,Oppo Reno 11 5G,Oppo,Smartphone
TXN1017,2026-09-26,P002,ST011,3.0,30000000,90000000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1534,2026-09-27,P002,ST009,2.0,30000000,60000000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2403,2026-08-18,P004,ST002,1.0,20500000,20500000.0,2026-08,CH_HCM_Q3_1,Miền Nam,A,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1989,2026-09-25,P007,ST009,1.0,28000000,28000000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,iPad Pro M4 11 inch,Apple,Tablet
TXN2652,2026-07-16,P005,ST008,2.0,5000000,10000000.0,2026-07,CH_HCM_GV_7,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN1917,2026-09-26,P006,ST007,3.0,10500000,31500000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,Oppo Reno 11 5G,Oppo,Smartphone
TXN1997,2026-08-16,P002,ST003,1.0,30000000,30000000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2240,2026-09-02,P003,ST015,1.0,26000000,26000000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2059,2026-08-23,P010,ST010,1.0,7000000,7000000.0,2026-08,CH_BD_TDM_9,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN1906,2026-07-06,P007,ST005,1.0,27500000,27500000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN2193,2026-07-24,P006,ST014,3.0,10500000,31500000.0,2026-07,CH_HCM_TB_13,Miền Nam,B,Oppo Reno 11 5G,Oppo,Smartphone
TXN1972,2026-08-26,P003,ST004,1.0,26000000,26000000.0,2026-08,CH_HCM_TB_3,Miền Nam,B,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1169,2026-09-03,P009,ST008,1.0,40000000,40000000.0,2026-09,CH_HCM_GV_7,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2281,2026-08-16,P007,ST003,1.0,27000000,27000000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1527,2026-08-25,P006,ST010,5.0,10500000,52500000.0,2026-08,CH_BD_TDM_9,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1502,2026-08-20,P004,ST009,1.0,21000000,21000000.0,2026-08,CH_HCM_TB_8,Miền Nam,B,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1921,2026-08-11,P009,ST002,4.0,39500000,158000000.0,2026-08,CH_HCM_Q3_1,Miền Nam,A,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1005,2026-09-16,P003,ST009,2.0,26500000,53000000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2336,2026-07-02,P005,ST015,2.0,4500000,9000000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN1635,2026-09-21,P003,ST002,1.0,27000000,27000000.0,2026-09,CH_HCM_Q3_1,Miền Nam,A,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2469,2026-08-23,P003,ST014,1.0,27000000,27000000.0,2026-08,CH_HCM_TB_13,Miền Nam,B,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2342,2026-09-25,P003,ST006,1.0,27000000,27000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1975,2026-08-31,P008,ST008,1.0,9500000,9500000.0,2026-08,CH_HCM_GV_7,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN2401,2026-07-26,P006,ST004,2.0,9500000,19000000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,Oppo Reno 11 5G,Oppo,Smartphone
TXN2536,2026-08-27,P006,ST014,1.0,9000000,9000000.0,2026-08,CH_HCM_TB_13,Miền Nam,B,Oppo Reno 11 5G,Oppo,Smartphone
TXN1847,2026-07-06,P005,ST006,2.0,5000000,10000000.0,2026-07,CH_HCM_Q1_5,Miền Nam,D,AirPods Pro 2,Apple,Accessories
TXN2600,2026-09-19,P008,ST013,1.0,10000000,10000000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1003,2026-08-28,P006,ST003,1.0,10000000,10000000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1884,2026-07-14,P007,ST011,1.0,27000000,27000000.0,2026-07,CH_HCM_Q1_10,Miền Nam,D,iPad Pro M4 11 inch,Apple,Tablet
TXN1990,2026-09-28,P009,ST007,1.0,38500000,38500000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1764,2026-09-15,P005,ST006,3.0,6000000,18000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,AirPods Pro 2,Apple,Accessories
TXN1186,2026-09-04,P005,ST007,2.0,4500000,9000000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN2213,2026-08-20,P007,ST006,1.0,27500000,27500000.0,2026-08,CH_HCM_Q1_5,Miền Nam,D,iPad Pro M4 11 inch,Apple,Tablet
TXN2656,2026-08-24,P006,ST010,1.0,9000000,9000000.0,2026-08,CH_BD_TDM_9,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN2051,2026-08-20,P002,ST012,1.0,30500000,30500000.0,2026-08,CH_HCM_Q3_11,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1068,2026-08-25,P003,ST001,1.0,27000000,27000000.0,2026-08,CH_HCM_Q1_0,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1658,2026-07-21,P008,ST006,1.0,9000000,9000000.0,2026-07,CH_HCM_Q1_5,Miền Nam,D,Apple Watch Series 9,Apple,Smartwatch
TXN2002,2026-07-18,P002,ST012,1.0,30500000,30500000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1329,2026-08-04,P008,ST015,1.0,8500000,8500000.0,2026-08,CH_BD_TDM_14,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1030,2026-08-13,P001,ST010,1.0,29000000,29000000.0,2026-08,CH_BD_TDM_9,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1203,2026-08-26,P003,ST012,1.0,27000000,27000000.0,2026-08,CH_HCM_Q3_11,Miền Nam,A,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2309,2026-08-28,P010,ST015,1.0,6500000,6500000.0,2026-08,CH_BD_TDM_14,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN2698,2026-08-15,P005,ST006,1.0,5500000,5500000.0,2026-08,CH_HCM_Q1_5,Miền Nam,D,AirPods Pro 2,Apple,Accessories
TXN2018,2026-08-28,P007,ST010,1.0,27500000,27500000.0,2026-08,CH_BD_TDM_9,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN2754,2026-09-24,P008,ST003,3.0,9000000,27000000.0,2026-09,CH_HCM_GV_2,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1321,2026-08-26,P001,ST007,1.0,29000000,29000000.0,2026-08,CH_HCM_Q3_6,Miền Nam,A,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1443,2026-08-06,P001,ST015,2.0,29000000,58000000.0,2026-08,CH_BD_TDM_14,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1752,2026-09-01,P005,ST002,1.0,4500000,4500000.0,2026-09,CH_HCM_Q3_1,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN2433,2026-09-01,P009,ST009,2.0,38500000,77000000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1192,2026-09-09,P009,ST007,1.0,39000000,39000000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1055,2026-07-10,P009,ST004,1.0,39500000,39500000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2627,2026-07-19,P005,ST002,1.0,5500000,5500000.0,2026-07,CH_HCM_Q3_1,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN2782,2026-07-01,P001,ST015,3.0,28500000,85500000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1414,2026-08-30,P009,ST008,1.0,39500000,39500000.0,2026-08,CH_HCM_GV_7,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1166,2026-08-04,P003,ST002,1.0,26000000,26000000.0,2026-08,CH_HCM_Q3_1,Miền Nam,A,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2684,2026-08-23,P008,ST012,1.0,9000000,9000000.0,2026-08,CH_HCM_Q3_11,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN1943,2026-09-09,P008,ST011,1.0,9000000,9000000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,Apple Watch Series 9,Apple,Smartwatch
TXN2402,2026-07-30,P002,ST004,2.0,30500000,61000000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1047,2026-07-08,P009,ST002,3.0,40000000,120000000.0,2026-07,CH_HCM_Q3_1,Miền Nam,A,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1616,2026-08-18,P008,ST002,1.0,10000000,10000000.0,2026-08,CH_HCM_Q3_1,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN1980,2026-09-23,P005,ST002,1.0,4500000,4500000.0,2026-09,CH_HCM_Q3_1,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN1526,2026-07-08,P001,ST012,1.0,28000000,28000000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1325,2026-08-29,P005,ST013,1.0,4500000,4500000.0,2026-08,CH_HCM_GV_12,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN2428,2026-07-23,P009,ST012,1.0,39500000,39500000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1933,2026-09-16,P002,ST005,2.0,29500000,59000000.0,2026-09,CH_BD_TDM_4,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1194,2026-07-06,P006,ST012,1.0,9000000,9000000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,Oppo Reno 11 5G,Oppo,Smartphone
TXN1790,2026-07-21,P010,ST013,4.0,6500000,26000000.0,2026-07,CH_HCM_GV_12,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN1978,2026-09-12,P003,ST001,1.0,26500000,26500000.0,2026-09,CH_HCM_Q1_0,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2539,2026-08-19,P008,ST013,1.0,8500000,8500000.0,2026-08,CH_HCM_GV_12,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1889,2026-07-26,P004,ST010,2.0,21000000,42000000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1098,2026-07-07,P009,ST004,3.0,40000000,120000000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1338,2026-07-15,P005,ST004,1.0,6000000,6000000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,AirPods Pro 2,Apple,Accessories
TXN2442,2026-09-05,P006,ST007,1.0,9500000,9500000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,Oppo Reno 11 5G,Oppo,Smartphone
TXN2691,2026-09-14,P006,ST015,1.0,9000000,9000000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1691,2026-07-28,P006,ST003,1.0,10000000,10000000.0,2026-07,CH_HCM_GV_2,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1573,2026-08-14,P001,ST008,1.0,28000000,28000000.0,2026-08,CH_HCM_GV_7,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2795,2026-09-25,P002,ST006,5.0,29500000,147500000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2703,2026-09-29,P001,ST015,4.0,28000000,112000000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1755,2026-07-29,P005,ST010,1.0,6000000,6000000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN2641,2026-08-01,P008,ST011,1.0,9000000,9000000.0,2026-08,CH_HCM_Q1_10,Miền Nam,D,Apple Watch Series 9,Apple,Smartwatch
TXN1675,2026-09-08,P004,ST003,1.0,20500000,20500000.0,2026-09,CH_HCM_GV_2,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2217,2026-07-11,P009,ST012,1.0,39500000,39500000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2192,2026-08-10,P002,ST009,1.0,31000000,31000000.0,2026-08,CH_HCM_TB_8,Miền Nam,B,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1391,2026-07-06,P010,ST005,1.0,5500000,5500000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN1080,2026-07-05,P002,ST010,1.0,30000000,30000000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1854,2026-07-21,P002,ST007,3.0,29500000,88500000.0,2026-07,CH_HCM_Q3_6,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1295,2026-07-23,P008,ST008,2.0,8500000,17000000.0,2026-07,CH_HCM_GV_7,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1165,2026-08-24,P002,ST009,1.0,30500000,30500000.0,2026-08,CH_HCM_TB_8,Miền Nam,B,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1410,2026-09-09,P005,ST014,5.0,6000000,30000000.0,2026-09,CH_HCM_TB_13,Miền Nam,B,AirPods Pro 2,Apple,Accessories
TXN1826,2026-08-08,P005,ST008,2.0,5000000,10000000.0,2026-08,CH_HCM_GV_7,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN1864,2026-07-22,P002,ST013,1.0,30500000,30500000.0,2026-07,CH_HCM_GV_12,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2161,2026-08-01,P002,ST005,2.0,30000000,60000000.0,2026-08,CH_BD_TDM_4,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1330,2026-07-12,P004,ST014,1.0,21000000,21000000.0,2026-07,CH_HCM_TB_13,Miền Nam,B,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1633,2026-07-12,P002,ST002,1.0,30000000,30000000.0,2026-07,CH_HCM_Q3_1,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1438,2026-08-01,P001,ST011,3.0,29000000,87000000.0,2026-08,CH_HCM_Q1_10,Miền Nam,D,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2070,2026-09-19,P003,ST003,1.0,26500000,26500000.0,2026-09,CH_HCM_GV_2,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1473,2026-08-30,P001,ST005,1.0,29000000,29000000.0,2026-08,CH_BD_TDM_4,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2091,2026-07-02,P004,ST002,1.0,20500000,20500000.0,2026-07,CH_HCM_Q3_1,Miền Nam,A,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2621,2026-07-13,P009,ST001,1.0,39500000,39500000.0,2026-07,CH_HCM_Q1_0,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2692,2026-07-17,P005,ST012,2.0,4500000,9000000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN2311,2026-08-19,P006,ST004,1.0,10500000,10500000.0,2026-08,CH_HCM_TB_3,Miền Nam,B,Oppo Reno 11 5G,Oppo,Smartphone
TXN1713,2026-07-29,P010,ST014,5.0,5500000,27500000.0,2026-07,CH_HCM_TB_13,Miền Nam,B,Loa Bluetooth Marshall,Marshall,Accessories
TXN2149,2026-07-05,P010,ST007,1.0,7000000,7000000.0,2026-07,CH_HCM_Q3_6,Miền Nam,A,Loa Bluetooth Marshall,Marshall,Accessories
TXN2120,2026-09-17,P005,ST006,1.0,5000000,5000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,AirPods Pro 2,Apple,Accessories
TXN1284,2026-07-10,P007,ST014,2.0,26500000,53000000.0,2026-07,CH_HCM_TB_13,Miền Nam,B,iPad Pro M4 11 inch,Apple,Tablet
TXN1257,2026-08-25,P008,ST015,1.0,9000000,9000000.0,2026-08,CH_BD_TDM_14,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN2527,2026-09-01,P009,ST005,1.0,38500000,38500000.0,2026-09,CH_BD_TDM_4,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1556,2026-08-08,P006,ST010,4.0,10000000,40000000.0,2026-08,CH_BD_TDM_9,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
